.HEADER
..NAMES
Time,V U2.J7&K7
7.31000e-008,0.6325
7.31340e-008,0.7130
7.31680e-008,0.8062
7.32020e-008,0.9032
7.32360e-008,0.9951
7.32700e-008,1.0742
7.33040e-008,1.1368
7.33380e-008,1.1841
7.33720e-008,1.2148
7.34060e-008,1.2256
7.34400e-008,1.2194
7.34740e-008,1.2037
7.35080e-008,1.1835
7.35420e-008,1.1583
7.35760e-008,1.1268
7.36100e-008,1.0915
7.36440e-008,1.0569
7.36780e-008,1.0257
7.37120e-008,0.9993
7.37460e-008,0.9799
7.37800e-008,0.9685
7.38140e-008,0.9662
7.38480e-008,0.9739
7.38820e-008,0.9887
7.39160e-008,1.0019
7.39500e-008,0.9922
7.39840e-008,0.9399
7.40180e-008,0.8525
7.40520e-008,0.7430
7.40860e-008,0.6124
7.41200e-008,0.4700
7.41540e-008,0.3373
7.41880e-008,0.2354
7.42220e-008,0.1771
7.42560e-008,0.1580
7.42900e-008,0.1621
7.43240e-008,0.1798
7.43580e-008,0.2097
7.43920e-008,0.2468
7.44260e-008,0.2789
7.44600e-008,0.2971
7.44940e-008,0.3026
7.45280e-008,0.3032
7.45620e-008,0.3034
7.45960e-008,0.3040
7.46300e-008,0.3052
7.46640e-008,0.3088
7.46980e-008,0.3174
7.47320e-008,0.3334
7.47660e-008,0.3559
7.48000e-008,0.3818
7.48340e-008,0.4103
7.48680e-008,0.4451
7.49020e-008,0.4931
7.49360e-008,0.5540
7.49700e-008,0.6218
7.50040e-008,0.7003
7.50380e-008,0.7920
7.50720e-008,0.8891
7.51060e-008,0.9822
7.51400e-008,1.0636
7.51740e-008,1.1285
7.52080e-008,1.1781
7.52420e-008,1.2115
7.52760e-008,1.2253
7.53100e-008,1.2211
7.53440e-008,1.2064
7.53780e-008,1.1868
7.54120e-008,1.1625
7.54460e-008,1.1318
7.54800e-008,1.0967
7.55140e-008,1.0619
7.55480e-008,1.0300
7.55820e-008,1.0028
7.56160e-008,0.9823
7.56500e-008,0.9696
7.56840e-008,0.9659
7.57180e-008,0.9722
7.57520e-008,0.9863
7.57860e-008,1.0007
7.58200e-008,0.9961
7.58540e-008,0.9502
7.58880e-008,0.8668
7.59220e-008,0.7603
7.59560e-008,0.6327
7.59900e-008,0.4908
7.60240e-008,0.3553
7.60580e-008,0.2477
7.60920e-008,0.1829
7.61260e-008,0.1589
7.61600e-008,0.1605
7.61940e-008,0.1764
7.62280e-008,0.2046
7.62620e-008,0.2413
7.62960e-008,0.2750
7.63300e-008,0.2953
7.63640e-008,0.3023
7.63980e-008,0.3031
7.64320e-008,0.3034
7.64660e-008,0.3039
7.65000e-008,0.3050
7.65340e-008,0.3080
7.65680e-008,0.3157
7.66020e-008,0.3306
7.66360e-008,0.3524
7.66700e-008,0.3778
7.67040e-008,0.4059
7.67380e-008,0.4393
7.67720e-008,0.4851
7.68060e-008,0.5445
7.68400e-008,0.6113
7.68740e-008,0.6878
7.69080e-008,0.7779
7.69420e-008,0.8748
7.69760e-008,0.9691
7.70100e-008,1.0526
7.70440e-008,1.1200
7.70780e-008,1.1718
7.71120e-008,1.2078
7.71460e-008,1.2245
7.71800e-008,1.2226
7.72140e-008,1.2089
7.72480e-008,1.1899
7.72820e-008,1.1664
7.73160e-008,1.1367
7.73500e-008,1.1020
7.73840e-008,1.0668
7.74180e-008,1.0344
7.74520e-008,1.0064
7.74860e-008,0.9849
7.75200e-008,0.9710
7.75540e-008,0.9658
7.75880e-008,0.9707
7.76220e-008,0.9840
7.76560e-008,0.9992
7.76900e-008,0.9991
7.77240e-008,0.9598
7.77580e-008,0.8808
7.77920e-008,0.7774
7.78260e-008,0.6528
7.78600e-008,0.5119
7.78940e-008,0.3740
7.79280e-008,0.2611
7.79620e-008,0.1896
7.79960e-008,0.1605
7.80300e-008,0.1592
7.80640e-008,0.1733
7.80980e-008,0.1997
7.81320e-008,0.2358
7.81660e-008,0.2707
7.82000e-008,0.2933
7.82340e-008,0.3018
7.82680e-008,0.3031
7.83020e-008,0.3033
7.83360e-008,0.3038
7.83700e-008,0.3047
7.84040e-008,0.3074
7.84380e-008,0.3142
7.84720e-008,0.3279
7.85060e-008,0.3489
7.85400e-008,0.3739
7.85740e-008,0.4015
7.86080e-008,0.4338
7.86420e-008,0.4774
7.86760e-008,0.5352
7.87100e-008,0.6011
7.87440e-008,0.6757
7.87780e-008,0.7640
7.88120e-008,0.8606
7.88460e-008,0.9557
7.88800e-008,1.0413
7.89140e-008,1.1112
7.89480e-008,1.1651
7.89820e-008,1.2036
7.90160e-008,1.2233
7.90500e-008,1.2238
7.90840e-008,1.2114
7.91180e-008,1.1930
7.91520e-008,1.1703
7.91860e-008,1.1415
7.92200e-008,1.1073
7.92540e-008,1.0719
7.92880e-008,1.0390
7.93220e-008,1.0102
7.93560e-008,0.9876
7.93900e-008,0.9725
7.94240e-008,0.9659
7.94580e-008,0.9693
7.94920e-008,0.9816
7.95260e-008,0.9973
7.95600e-008,1.0011
7.95940e-008,0.9684
7.96280e-008,0.8942
7.96620e-008,0.7939
7.96960e-008,0.6724
7.97300e-008,0.5330
7.97640e-008,0.3932
7.97980e-008,0.2754
7.98320e-008,0.1972
7.98660e-008,0.1626
7.99000e-008,0.1583
7.99340e-008,0.1705
7.99680e-008,0.1951
8.00020e-008,0.2302
8.00360e-008,0.2662
8.00700e-008,0.2910
8.01040e-008,0.3012
8.01380e-008,0.3031
8.01720e-008,0.3033
8.02060e-008,0.3037
8.02400e-008,0.3045
8.02740e-008,0.3068
8.03080e-008,0.3128
8.03420e-008,0.3254
8.03760e-008,0.3455
8.04100e-008,0.3701
8.04440e-008,0.3973
8.04780e-008,0.4285
8.05120e-008,0.4700
8.05460e-008,0.5260
8.05800e-008,0.5910
8.06140e-008,0.6639
8.06480e-008,0.7502
8.06820e-008,0.8462
8.07160e-008,0.9421
8.07500e-008,1.0296
8.07840e-008,1.1020
8.08180e-008,1.1581
8.08520e-008,1.1990
8.08860e-008,1.2217
8.09200e-008,1.2247
8.09540e-008,1.2137
8.09880e-008,1.1959
8.10220e-008,1.1739
8.10560e-008,1.1461
8.10900e-008,1.1125
8.11240e-008,1.0770
8.11580e-008,1.0436
8.11920e-008,1.0141
8.12260e-008,0.9904
8.12600e-008,0.9742
8.12940e-008,0.9663
8.13280e-008,0.9682
8.13620e-008,0.9794
8.13960e-008,0.9952
8.14300e-008,1.0023
8.14640e-008,0.9761
8.14980e-008,0.9071
8.15320e-008,0.8099
8.15660e-008,0.6916
8.16000e-008,0.5541
8.16340e-008,0.4129
8.16680e-008,0.2906
8.17020e-008,0.2059
8.17360e-008,0.1654
8.17700e-008,0.1577
8.18040e-008,0.1679
8.18380e-008,0.1907
8.18720e-008,0.2247
8.19060e-008,0.2614
8.19400e-008,0.2883
8.19740e-008,0.3005
8.20080e-008,0.3030
8.20420e-008,0.3033
8.20760e-008,0.3037
8.21100e-008,0.3044
8.21440e-008,0.3063
8.21780e-008,0.3116
8.22120e-008,0.3231
8.22460e-008,0.3421
8.22800e-008,0.3663
8.23140e-008,0.3931
8.23480e-008,0.4235
8.23820e-008,0.4630
8.24160e-008,0.5171
8.24500e-008,0.5811
8.24840e-008,0.6524
8.25180e-008,0.7367
8.25520e-008,0.8319
8.25860e-008,0.9284
8.26200e-008,1.0176
8.26540e-008,1.0924
8.26880e-008,1.1507
8.27220e-008,1.1941
8.27560e-008,1.2197
8.27900e-008,1.2254
8.28240e-008,1.2159
8.28580e-008,1.1988
8.28920e-008,1.1775
8.29260e-008,1.1507
8.29600e-008,1.1177
8.29940e-008,1.0822
8.30280e-008,1.0483
8.30620e-008,1.0182
8.30960e-008,0.9935
8.31300e-008,0.9761
8.31640e-008,0.9669
8.31980e-008,0.9673
8.32320e-008,0.9773
8.32660e-008,0.9930
8.33000e-008,1.0027
8.33340e-008,0.9827
8.33680e-008,0.9194
8.34020e-008,0.8255
8.34360e-008,0.7104
8.34700e-008,0.5751
8.35040e-008,0.4330
8.35380e-008,0.3065
8.35720e-008,0.2155
8.36060e-008,0.1688
8.36400e-008,0.1574
8.36740e-008,0.1656
8.37080e-008,0.1866
8.37420e-008,0.2192
8.37760e-008,0.2563
8.38100e-008,0.2852
8.38440e-008,0.2995
8.38780e-008,0.3029
8.39120e-008,0.3032
8.39460e-008,0.3036
8.39800e-008,0.3042
8.40140e-008,0.3059
8.40480e-008,0.3105
8.40820e-008,0.3209
8.41160e-008,0.3389
8.41500e-008,0.3626
8.41840e-008,0.3890
8.42180e-008,0.4186
8.42520e-008,0.4563
8.42860e-008,0.5083
8.43200e-008,0.5713
8.43540e-008,0.6412
8.43880e-008,0.7234
8.44220e-008,0.8176
8.44560e-008,0.9144
8.44900e-008,1.0052
8.45240e-008,1.0824
8.45580e-008,1.1431
8.45920e-008,1.1887
8.46260e-008,1.2172
8.46600e-008,1.2257
8.46940e-008,1.2179
8.47280e-008,1.2016
8.47620e-008,1.1809
8.47960e-008,1.1550
8.48300e-008,1.1228
8.48640e-008,1.0873
8.48980e-008,1.0531
8.49320e-008,1.0223
8.49660e-008,0.9967
8.50000e-008,0.9782
8.50340e-008,0.9677
8.50680e-008,0.9666
8.51020e-008,0.9754
8.51360e-008,0.9906
8.51700e-008,1.0025
8.52040e-008,0.9884
8.52380e-008,0.9311
8.52720e-008,0.8407
8.53060e-008,0.7287
8.53400e-008,0.5959
8.53740e-008,0.4534
8.54080e-008,0.3233
8.54420e-008,0.2261
8.54760e-008,0.1731
8.55100e-008,0.1575
8.55440e-008,0.1635
8.55780e-008,0.1827
8.56120e-008,0.2139
8.56460e-008,0.2511
8.56800e-008,0.2819
8.57140e-008,0.2983
8.57480e-008,0.3028
8.57820e-008,0.3032
8.58160e-008,0.3035
8.58500e-008,0.3041
8.58840e-008,0.3055
8.59180e-008,0.3096
8.59520e-008,0.3189
8.59860e-008,0.3359
8.60200e-008,0.3589
8.60540e-008,0.3850
8.60880e-008,0.4140
8.61220e-008,0.4500
8.61560e-008,0.4998
8.61900e-008,0.5617
8.62240e-008,0.6303
8.62580e-008,0.7105
8.62920e-008,0.8034
8.63260e-008,0.9004
8.63600e-008,0.9926
8.63940e-008,1.0721
8.64280e-008,1.1351
8.64620e-008,1.1830
8.64960e-008,1.2142
8.65300e-008,1.2256
8.65640e-008,1.2198
8.65980e-008,1.2043
8.66320e-008,1.1843
8.66660e-008,1.1592
8.67000e-008,1.1279
8.67340e-008,1.0926
8.67680e-008,1.0580
8.68020e-008,1.0266
8.68360e-008,1.0001
8.68700e-008,0.9804
8.69040e-008,0.9687
8.69380e-008,0.9661
8.69720e-008,0.9735
8.70060e-008,0.9882
8.70400e-008,1.0017
8.70740e-008,0.9931
8.71080e-008,0.9420
8.71420e-008,0.8554
8.71760e-008,0.7465
8.72100e-008,0.6165
8.72440e-008,0.4741
8.72780e-008,0.3408
8.73120e-008,0.2378
8.73460e-008,0.1782
8.73800e-008,0.1581
8.74140e-008,0.1617
8.74480e-008,0.1791
8.74820e-008,0.2086
8.75160e-008,0.2457
8.75500e-008,0.2782
8.75840e-008,0.2968
8.76180e-008,0.3025
8.76520e-008,0.3032
8.76860e-008,0.3034
8.77200e-008,0.3040
8.77540e-008,0.3052
8.77880e-008,0.3087
8.78220e-008,0.3171
8.78560e-008,0.3329
8.78900e-008,0.3552
8.79240e-008,0.3810
8.79580e-008,0.4094
8.79920e-008,0.4439
8.80260e-008,0.4915
8.80600e-008,0.5521
8.80940e-008,0.6196
8.81280e-008,0.6977
8.81620e-008,0.7891
8.81960e-008,0.8862
8.82300e-008,0.9796
8.82640e-008,1.0614
8.82980e-008,1.1269
8.83320e-008,1.1769
8.83660e-008,1.2108
8.84000e-008,1.2252
8.84340e-008,1.2215
8.84680e-008,1.2069
8.85020e-008,1.1875
8.85360e-008,1.1633
8.85700e-008,1.1328
8.86040e-008,1.0978
8.86380e-008,1.0629
8.86720e-008,1.0309
8.87060e-008,1.0036
8.87400e-008,0.9828
8.87740e-008,0.9699
8.88080e-008,0.9659
8.88420e-008,0.9719
8.88760e-008,0.9859
8.89100e-008,1.0005
8.89440e-008,0.9968
8.89780e-008,0.9522
8.90120e-008,0.8697
8.90460e-008,0.7638
8.90800e-008,0.6367
8.91140e-008,0.4950
8.91480e-008,0.3589
8.91820e-008,0.2503
8.92160e-008,0.1841
8.92500e-008,0.1592
8.92840e-008,0.1603
8.93180e-008,0.1758
8.93520e-008,0.2036
8.93860e-008,0.2402
8.94200e-008,0.2742
8.94540e-008,0.2950
8.94880e-008,0.3022
8.95220e-008,0.3032
8.95560e-008,0.3034
8.95900e-008,0.3039
8.96240e-008,0.3050
8.96580e-008,0.3080
8.96920e-008,0.3154
8.97260e-008,0.3301
8.97600e-008,0.3517
8.97940e-008,0.3771
8.98280e-008,0.4050
8.98620e-008,0.4382
8.98960e-008,0.4836
8.99300e-008,0.5427
8.99640e-008,0.6093
8.99980e-008,0.6854
9.00320e-008,0.7751
9.00660e-008,0.8720
9.01000e-008,0.9664
9.01340e-008,1.0504
9.01680e-008,1.1183
9.02020e-008,1.1704
9.02360e-008,1.2070
9.02700e-008,1.2243
9.03040e-008,1.2229
9.03380e-008,1.2095
9.03720e-008,1.1906
9.04060e-008,1.1672
9.04400e-008,1.1377
9.04740e-008,1.1030
9.05080e-008,1.0678
9.05420e-008,1.0353
9.05760e-008,1.0072
9.06100e-008,0.9854
9.06440e-008,0.9713
9.06780e-008,0.9658
9.07120e-008,0.9704
9.07460e-008,0.9835
9.07800e-008,0.9989
9.08140e-008,0.9995
9.08480e-008,0.9616
9.08820e-008,0.8835
9.09160e-008,0.7807
9.09500e-008,0.6567
9.09840e-008,0.5161
9.10180e-008,0.3777
9.10520e-008,0.2639
9.10860e-008,0.1910
9.11200e-008,0.1608
9.11540e-008,0.1590
9.11880e-008,0.1728
9.12220e-008,0.1988
9.12560e-008,0.2347
9.12900e-008,0.2699
9.13240e-008,0.2929
9.13580e-008,0.3018
9.13920e-008,0.3031
9.14260e-008,0.3033
9.14600e-008,0.3038
9.14940e-008,0.3047
9.15280e-008,0.3073
9.15620e-008,0.3140
9.15960e-008,0.3275
9.16300e-008,0.3482
9.16640e-008,0.3732
9.16980e-008,0.4007
9.17320e-008,0.4327
9.17660e-008,0.4759
9.18000e-008,0.5334
9.18340e-008,0.5990
9.18680e-008,0.6733
9.19020e-008,0.7612
9.19360e-008,0.8576
9.19700e-008,0.9529
9.20040e-008,1.0389
9.20380e-008,1.1093
9.20720e-008,1.1637
9.21060e-008,1.2028
9.21400e-008,1.2231
9.21740e-008,1.2241
9.22080e-008,1.2119
9.22420e-008,1.1936
9.22760e-008,1.1710
9.23100e-008,1.1424
9.23440e-008,1.1083
9.23780e-008,1.0729
9.24120e-008,1.0399
9.24460e-008,1.0110
9.24800e-008,0.9882
9.25140e-008,0.9729
9.25480e-008,0.9660
9.25820e-008,0.9691
9.26160e-008,0.9812
9.26500e-008,0.9970
9.26840e-008,1.0014
9.27180e-008,0.9700
9.27520e-008,0.8968
9.27860e-008,0.7971
9.28200e-008,0.6762
9.28540e-008,0.5372
9.28880e-008,0.3970
9.29220e-008,0.2783
9.29560e-008,0.1988
9.29900e-008,0.1631
9.30240e-008,0.1581
9.30580e-008,0.1700
9.30920e-008,0.1942
9.31260e-008,0.2291
9.31600e-008,0.2653
9.31940e-008,0.2905
9.32280e-008,0.3011
9.32620e-008,0.3031
9.32960e-008,0.3033
9.33300e-008,0.3038
9.33640e-008,0.3045
9.33980e-008,0.3067
9.34320e-008,0.3126
9.34660e-008,0.3250
9.35000e-008,0.3448
9.35340e-008,0.3694
9.35680e-008,0.3965
9.36020e-008,0.4275
9.36360e-008,0.4686
9.36700e-008,0.5243
9.37040e-008,0.5890
9.37380e-008,0.6616
9.37720e-008,0.7475
9.38060e-008,0.8434
9.38400e-008,0.9393
9.38740e-008,1.0272
9.39080e-008,1.1001
9.39420e-008,1.1566
9.39760e-008,1.1981
9.40100e-008,1.2214
9.40440e-008,1.2249
9.40780e-008,1.2142
9.41120e-008,1.1965
9.41460e-008,1.1747
9.41800e-008,1.1470
9.42140e-008,1.1135
9.42480e-008,1.0780
9.42820e-008,1.0446
9.43160e-008,1.0149
9.43500e-008,0.9911
9.43840e-008,0.9746
9.44180e-008,0.9664
9.44520e-008,0.9680
9.44860e-008,0.9790
9.45200e-008,0.9948
9.45540e-008,1.0024
9.45880e-008,0.9775
9.46220e-008,0.9096
9.46560e-008,0.8130
9.46900e-008,0.6954
9.47240e-008,0.5583
9.47580e-008,0.4168
9.47920e-008,0.2937
9.48260e-008,0.2077
9.48600e-008,0.1660
9.48940e-008,0.1576
9.49280e-008,0.1675
9.49620e-008,0.1899
9.49960e-008,0.2236
9.50300e-008,0.2604
9.50640e-008,0.2877
9.50980e-008,0.3003
9.51320e-008,0.3030
9.51660e-008,0.3033
9.52000e-008,0.3037
9.52340e-008,0.3044
9.52680e-008,0.3063
9.53020e-008,0.3114
9.53360e-008,0.3227
9.53700e-008,0.3415
9.54040e-008,0.3656
9.54380e-008,0.3923
9.54720e-008,0.4225
9.55060e-008,0.4617
9.55400e-008,0.5153
9.55740e-008,0.5791
9.56080e-008,0.6501
9.56420e-008,0.7340
9.56760e-008,0.8290
9.57100e-008,0.9255
9.57440e-008,1.0151
9.57780e-008,1.0904
9.58120e-008,1.1492
9.58460e-008,1.1930
9.58800e-008,1.2192
9.59140e-008,1.2255
9.59480e-008,1.2164
9.59820e-008,1.1994
9.60160e-008,1.1782
9.60500e-008,1.1515
9.60840e-008,1.1187
9.61180e-008,1.0832
9.61520e-008,1.0493
9.61860e-008,1.0190
9.62200e-008,0.9941
9.62540e-008,0.9765
9.62880e-008,0.9671
9.63220e-008,0.9671
9.63560e-008,0.9769
9.63900e-008,0.9926
9.64240e-008,1.0028
9.64580e-008,0.9840
9.64920e-008,0.9218
9.65260e-008,0.8286
9.65600e-008,0.7140
9.65940e-008,0.5792
9.66280e-008,0.4370
9.66620e-008,0.3098
9.66960e-008,0.2175
9.67300e-008,0.1696
9.67640e-008,0.1574
9.67980e-008,0.1652
9.68320e-008,0.1858
9.68660e-008,0.2182
9.69000e-008,0.2553
9.69340e-008,0.2847
9.69680e-008,0.2993
9.70020e-008,0.3029
9.70360e-008,0.3032
9.70700e-008,0.3036
9.71040e-008,0.3043
9.71380e-008,0.3059
9.71720e-008,0.3104
9.72060e-008,0.3205
9.72400e-008,0.3383
9.72740e-008,0.3618
9.73080e-008,0.3882
9.73420e-008,0.4177
9.73760e-008,0.4551
9.74100e-008,0.5066
9.74440e-008,0.5694
9.74780e-008,0.6390
9.75120e-008,0.7208
9.75460e-008,0.8147
9.75800e-008,0.9116
9.76140e-008,1.0027
9.76480e-008,1.0804
9.76820e-008,1.1415
9.77160e-008,1.1876
9.77500e-008,1.2166
9.77840e-008,1.2257
9.78180e-008,1.2184
9.78520e-008,1.2022
9.78860e-008,1.1816
9.79200e-008,1.1559
9.79540e-008,1.1238
9.79880e-008,1.0884
9.80220e-008,1.0541
9.80560e-008,1.0232
9.80900e-008,0.9974
9.81240e-008,0.9786
9.81580e-008,0.9679
9.81920e-008,0.9665
9.82260e-008,0.9750
9.82600e-008,0.9902
9.82940e-008,1.0024
9.83280e-008,0.9894
9.83620e-008,0.9333
9.83960e-008,0.8436
9.84300e-008,0.7322
9.84640e-008,0.6000
9.84980e-008,0.4575
9.85320e-008,0.3267
9.85660e-008,0.2284
9.86000e-008,0.1740
9.86340e-008,0.1576
9.86680e-008,0.1632
9.87020e-008,0.1820
9.87360e-008,0.2128
9.87700e-008,0.2501
9.88040e-008,0.2812
9.88380e-008,0.2980
9.88720e-008,0.3028
9.89060e-008,0.3032
9.89400e-008,0.3035
9.89740e-008,0.3041
9.90080e-008,0.3055
9.90420e-008,0.3094
9.90760e-008,0.3186
9.91100e-008,0.3353
9.91440e-008,0.3582
9.91780e-008,0.3842
9.92120e-008,0.4131
9.92460e-008,0.4488
9.92800e-008,0.4981
9.93140e-008,0.5597
9.93480e-008,0.6281
9.93820e-008,0.7078
9.94160e-008,0.8005
9.94500e-008,0.8975
9.94840e-008,0.9899
9.95180e-008,1.0700
9.95520e-008,1.1335
9.95860e-008,1.1818
9.96200e-008,1.2136
9.96540e-008,1.2256
9.96880e-008,1.2202
9.97220e-008,1.2049
9.97560e-008,1.1849
9.97900e-008,1.1601
9.98240e-008,1.1289
9.98580e-008,1.0936
9.98920e-008,1.0589
9.99260e-008,1.0274
9.99600e-008,1.0008
9.99940e-008,0.9809
1.000280e-007,0.9690
1.000620e-007,0.9661
1.000960e-007,0.9732
1.001300e-007,0.9878
1.001640e-007,1.0016
1.001980e-007,0.9940
1.002320e-007,0.9442
1.002660e-007,0.8583
1.003000e-007,0.7500
1.003340e-007,0.6205
1.003680e-007,0.4783
1.004020e-007,0.3443
1.004360e-007,0.2401
1.004700e-007,0.1793
1.005040e-007,0.1583
1.005380e-007,0.1614
1.005720e-007,0.1785
1.006060e-007,0.2077
1.006400e-007,0.2447
1.006740e-007,0.2775
1.007080e-007,0.2965
1.007420e-007,0.3025
1.007760e-007,0.3032
1.008100e-007,0.3035
1.008440e-007,0.3040
1.008780e-007,0.3052
1.009120e-007,0.3086
1.009460e-007,0.3168
1.009800e-007,0.3324
1.010140e-007,0.3546
1.010480e-007,0.3802
1.010820e-007,0.4086
1.011160e-007,0.4428
1.011500e-007,0.4899
1.011840e-007,0.5502
1.012180e-007,0.6176
1.012520e-007,0.6952
1.012860e-007,0.7863
1.013200e-007,0.8833
1.013540e-007,0.9769
1.013880e-007,1.0592
1.014220e-007,1.1252
1.014560e-007,1.1756
1.014900e-007,1.2101
1.015240e-007,1.2251
1.015580e-007,1.2218
1.015920e-007,1.2075
1.016260e-007,1.1881
1.016600e-007,1.1641
1.016940e-007,1.1338
1.017280e-007,1.0989
1.017620e-007,1.0639
1.017960e-007,1.0318
1.018300e-007,1.0043
1.018640e-007,0.9834
1.018980e-007,0.9702
1.019320e-007,0.9659
1.019660e-007,0.9716
1.020000e-007,0.9854
1.020340e-007,1.0002
1.020680e-007,0.9974
1.021020e-007,0.9542
1.021360e-007,0.8725
1.021700e-007,0.7672
1.022040e-007,0.6408
1.022380e-007,0.4992
1.022720e-007,0.3627
1.023060e-007,0.2530
1.023400e-007,0.1854
1.023740e-007,0.1595
1.024080e-007,0.1600
1.024420e-007,0.1752
1.024760e-007,0.2027
1.025100e-007,0.2391
1.025440e-007,0.2734
1.025780e-007,0.2946
1.026120e-007,0.3021
1.026460e-007,0.3032
1.026800e-007,0.3034
1.027140e-007,0.3039
1.027480e-007,0.3049
1.027820e-007,0.3079
1.028160e-007,0.3152
1.028500e-007,0.3296
1.028840e-007,0.3510
1.029180e-007,0.3763
1.029520e-007,0.4042
1.029860e-007,0.4371
1.030200e-007,0.4820
1.030540e-007,0.5408
1.030880e-007,0.6072
1.031220e-007,0.6829
1.031560e-007,0.7723
1.031900e-007,0.8691
1.032240e-007,0.9637
1.032580e-007,1.0481
1.032920e-007,1.1165
1.033260e-007,1.1691
1.033600e-007,1.2062
1.033940e-007,1.2241
1.034280e-007,1.2232
1.034620e-007,1.2100
1.034960e-007,1.1912
1.035300e-007,1.1680
1.035640e-007,1.1387
1.035980e-007,1.1041
1.036320e-007,1.0689
1.036660e-007,1.0363
1.037000e-007,1.0080
1.037340e-007,0.9860
1.037680e-007,0.9716
1.038020e-007,0.9659
1.038360e-007,0.9701
1.038700e-007,0.9831
1.039040e-007,0.9986
1.039380e-007,1.0001
1.039720e-007,0.9634
1.040060e-007,0.8862
1.040400e-007,0.7840
1.040740e-007,0.6607
1.041080e-007,0.5203
1.041420e-007,0.3815
1.041760e-007,0.2666
1.042100e-007,0.1925
1.042440e-007,0.1612
1.042780e-007,0.1588
1.043120e-007,0.1722
1.043460e-007,0.1979
1.043800e-007,0.2336
1.044140e-007,0.2690
1.044480e-007,0.2925
1.044820e-007,0.3017
1.045160e-007,0.3032
1.045500e-007,0.3034
1.045840e-007,0.3039
1.046180e-007,0.3047
1.046520e-007,0.3072
1.046860e-007,0.3137
1.047200e-007,0.3270
1.047540e-007,0.3476
1.047880e-007,0.3724
1.048220e-007,0.3999
1.048560e-007,0.4317
1.048900e-007,0.4745
1.049240e-007,0.5316
1.049580e-007,0.5970
1.049920e-007,0.6709
1.050260e-007,0.7584
1.050600e-007,0.8548
1.050940e-007,0.9502
1.051280e-007,1.0366
1.051620e-007,1.1075
1.051960e-007,1.1623
1.052300e-007,1.2019
1.052640e-007,1.2228
1.052980e-007,1.2243
1.053320e-007,1.2124
1.053660e-007,1.1942
1.054000e-007,1.1718
1.054340e-007,1.1434
1.054680e-007,1.1094
1.055020e-007,1.0740
1.055360e-007,1.0409
1.055700e-007,1.0118
1.056040e-007,0.9887
1.056380e-007,0.9732
1.056720e-007,0.9661
1.057060e-007,0.9689
1.057400e-007,0.9808
1.057740e-007,0.9965
1.058080e-007,1.0017
1.058420e-007,0.9716
1.058760e-007,0.8994
1.059100e-007,0.8003
1.059440e-007,0.6801
1.059780e-007,0.5414
1.060120e-007,0.4009
1.060460e-007,0.2813
1.060800e-007,0.2006
1.061140e-007,0.1636
1.061480e-007,0.1580
1.061820e-007,0.1695
1.062160e-007,0.1934
1.062500e-007,0.2280
1.062840e-007,0.2643
1.063180e-007,0.2900
1.063520e-007,0.3010
1.063860e-007,0.3031
1.064200e-007,0.3033
1.064540e-007,0.3038
1.064880e-007,0.3045
1.065220e-007,0.3067
1.065560e-007,0.3124
1.065900e-007,0.3245
1.066240e-007,0.3442
1.066580e-007,0.3686
1.066920e-007,0.3957
1.067260e-007,0.4265
1.067600e-007,0.4673
1.067940e-007,0.5225
1.068280e-007,0.5871
1.068620e-007,0.6593
1.068960e-007,0.7448
1.069300e-007,0.8405
1.069640e-007,0.9366
1.069980e-007,1.0248
1.070320e-007,1.0981
1.070660e-007,1.1551
1.071000e-007,1.1971
1.071340e-007,1.2210
1.071680e-007,1.2251
1.072020e-007,1.2147
1.072360e-007,1.1972
1.072700e-007,1.1754
1.073040e-007,1.1480
1.073380e-007,1.1146
1.073720e-007,1.0791
1.074060e-007,1.0455
1.074400e-007,1.0158
1.074740e-007,0.9917
1.075080e-007,0.9750
1.075420e-007,0.9666
1.075760e-007,0.9678
1.076100e-007,0.9786
1.076440e-007,0.9944
1.076780e-007,1.0026
1.077120e-007,0.9788
1.077460e-007,0.9120
1.077800e-007,0.8161
1.078140e-007,0.6991
1.078480e-007,0.5624
1.078820e-007,0.4207
1.079160e-007,0.2968
1.079500e-007,0.2096
1.079840e-007,0.1666
1.080180e-007,0.1575
1.080520e-007,0.1670
1.080860e-007,0.1891
1.081200e-007,0.2225
1.081540e-007,0.2594
1.081880e-007,0.2871
1.082220e-007,0.3001
1.082560e-007,0.3030
1.082900e-007,0.3032
1.083240e-007,0.3037
1.083580e-007,0.3044
1.083920e-007,0.3062
1.084260e-007,0.3112
1.084600e-007,0.3223
1.084940e-007,0.3409
1.085280e-007,0.3649
1.085620e-007,0.3915
1.085960e-007,0.4216
1.086300e-007,0.4604
1.086640e-007,0.5136
1.086980e-007,0.5772
1.087320e-007,0.6479
1.087660e-007,0.7313
1.088000e-007,0.8261
1.088340e-007,0.9227
1.088680e-007,1.0126
1.089020e-007,1.0884
1.089360e-007,1.1477
1.089700e-007,1.1920
1.090040e-007,1.2188
1.090380e-007,1.2256
1.090720e-007,1.2168
1.091060e-007,1.2000
1.091400e-007,1.1789
1.091740e-007,1.1524
1.092080e-007,1.1198
1.092420e-007,1.0843
1.092760e-007,1.0503
1.093100e-007,1.0198
1.093440e-007,0.9948
1.093780e-007,0.9770
1.094120e-007,0.9672
1.094460e-007,0.9670
1.094800e-007,0.9766
1.095140e-007,0.9921
1.095480e-007,1.0028
1.095820e-007,0.9851
1.096160e-007,0.9242
